ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
11672,11672,1830,,,
11673,11673,1830,,,
11674,11674,1829,,,
11675,11675,1830,,,
11678,11678,1830,,,
11679,11679,1830,,,
11681,11681,1830,,,
11682,11682,1829,,,
11683,11683,1830,,,
11684,11684,1829,,,
11685,11685,1830,,,
11686,11686,1830,,,
11687,11687,1830,,,
11688,11688,1830,,,
11689,11689,1829,,,
11690,11690,1830,,,
11691,11691,1831,,,
11692,11692,1831,,,
11694,11694,1831,,,
11695,11695,1830,,,
11696,11696,1829,,,
11697,11697,1830,,,
11698,11698,1829,,,
11699,11699,1830,,,
11700,11700,1828,,,
11701,11701,1829,,,
11702,11702,1830,,,
11705,11705,1829,,,
11706,11706,1830,,,
11707,11707,1830,,,
11712,11712,1830,,,
11713,11713,1830,,,
11714,11714,1830,,,
11715,11715,1830,,,
11719,11719,1833,,,
11722,11722,1832,,,
11723,11723,1830,,,
11729,11729,1832,,,
11730,11730,1833,,,
11731,11731,1828,,,
11732,11732,1830,,,
11743,11743,1829,,,
11745,11745,1829,,,
11746,11746,1830,,,
11748,11748,1830,,,
11749,11749,1830,,,
11751,11751,1830,,,
11752,11752,1830,,,
11754,11754,1829,,,
11755,11755,1830,,,
11763,11763,1830,,,
11766,11766,1830,,,
11769,11769,1830,,,
11777,11777,1857,,,
11778,11778,1858,,,
11779,11779,1858,,,
11780,11780,1858,,,
11781,11781,1856,,,
11782,11782,1859,,,
11783,11783,1834,,,
11787,11787,1835,,,
11788,11788,1858,,,
11789,11789,1857,,,
11792,11792,1858,,,
11793,11793,1837,,,
11794,11794,1857,,,
11796,11796,1858,,,
11798,11798,1858,,,
11800,11800,1838,,,
11801,11801,1839,,,
11802,11802,1836,,,
11803,11803,1840,,,
11804,11804,1858,,,
11807,11807,1857,,,
11808,11808,1840,,,
11809,11809,1857,,,
11810,11810,1857,,,
11811,11811,1857,,,
11812,11812,1857,,,
11813,11813,1857,,,
11814,11814,1838,,,
11815,11815,1841,,,
11817,11817,1841,,,
11818,11818,1842,,,
11819,11819,1838,,,
11820,11820,1843,,,
11821,11821,1844,,,
11822,11822,1842,,,
11824,11824,1842,,,
11827,11827,1858,,,
11834,11834,1845,,,
11835,11835,1846,,,
11836,11836,1847,,,
11837,11837,1848,,,
11838,11838,1858,,,
11839,11839,1858,,,
11843,11843,1857,,,
11846,11846,1849,,,
11847,11847,1850,,,
11851,11851,1850,,,
11852,11852,1849,,,
11853,11853,1850,,,
11854,11854,1851,,,
11856,11856,1857,,,
11857,11857,1857,,,
11865,11865,1842,,,
11867,11867,1852,,,
11868,11868,1852,,,
11870,11870,1853,,,
11871,11871,1858,,,
11874,11874,1858,,,
11880,11880,1855,,,
11883,11883,1854,,,
11885,11885,1858,,,
11898,11898,1880,,,
11899,11899,1879,,,
11900,11900,1879,,,
11901,11901,1879,,,
11902,11902,1879,,,
11906,11906,1879,,,
11907,11907,1879,,,
11908,11908,1879,,,
11909,11909,1879,,,
11913,11913,1879,,,
11914,11914,1879,,,
11916,11916,1879,,,
11918,11918,1879,,,
11919,11919,1860,,,
11920,11920,1879,,,
11923,11923,1861,,,
11924,11924,1861,,,
11925,11925,1862,,,
11926,11926,1862,,,
11927,11927,1878,,,
11928,11928,1863,,,
11929,11929,1861,,,
11930,11930,1861,,,
11932,11932,1861,,,
11933,11933,1861,,,
11934,11934,1861,,,
11935,11935,1861,,,
11936,11936,1861,,,
11937,11937,1861,,,
11938,11938,1861,,,
11939,11939,1864,,,
11941,11941,1864,,,
11942,11942,1865,,,
11943,11943,1866,,,
11944,11944,1867,,,
11945,11945,1867,,,
11946,11946,1866,,,
11947,11947,1868,,,
11948,11948,1869,,,
11950,11950,1869,,,
11952,11952,1868,,,
11953,11953,1870,,,
11954,11954,1871,,,
11959,11959,1872,,,
11960,11960,1861,,,
11961,11961,1878,,,
11962,11962,1873,,,
11967,11967,1868,,,
11969,11969,1875,,,
11970,11970,1874,,,
11975,11975,1861,,,
11976,11976,1868,,,
11977,11977,1876,,,
11978,11978,1861,,,
11980,11980,1861,,,
11981,11981,1861,,,
11991,11991,1861,,,
11992,11992,1868,,,
11994,11994,1877,,,
11995,11995,1877,,,
11997,11997,1877,,,
11998,11998,1877,,,
12002,12002,1861,,,
12008,12008,1861,,,
12012,12012,1861,,,
12021,12021,1881,,,
12022,12022,1881,,,
12023,12023,1881,,,
12024,12024,1881,,,
12025,12025,1881,,,
12029,12029,1881,,,
12030,12030,1881,,,
12031,12031,1881,,,
12032,12032,1881,,,
12036,12036,1881,,,
12037,12037,1881,,,
12039,12039,1881,,,
12041,12041,1881,,,
12042,12042,1881,,,
12043,12043,1881,,,
12046,12046,1881,,,
12047,12047,1881,,,
12048,12048,1881,,,
12049,12049,1881,,,
12050,12050,1881,,,
12052,12052,1881,,,
12053,12053,1881,,,
12055,12055,1881,,,
12056,12056,1881,,,
12057,12057,1881,,,
12058,12058,1881,,,
12059,12059,1881,,,
12060,12060,1881,,,
12061,12061,1881,,,
12062,12062,1881,,,
12064,12064,1881,,,
12065,12065,1883,,,
12066,12066,1881,,,
12067,12067,1881,,,
12068,12068,1881,,,
12069,12069,1881,,,
12071,12071,1881,,,
12073,12073,1881,,,
12079,12079,1881,,,
12080,12080,1881,,,
12081,12081,1881,,,
12084,12084,1885,,,
12087,12087,1886,,,
12092,12092,1882,,,
12093,12093,1881,,,
12094,12094,1884,,,
12095,12095,1881,,,
12097,12097,1881,,,
12107,12107,1881,,,
12109,12109,1881,,,
12111,12111,1881,,,
12112,12112,1881,,,
12114,12114,1881,,,
12115,12115,1881,,,
12119,12119,1881,,,
12120,12120,1881,,,
12126,12126,1881,,,
12129,12129,1881,,,
12132,12132,1881,,,
12137,12137,1904,,,
12138,12138,1904,,,
12139,12139,1904,,,
12140,12140,1904,,,
12141,12141,1904,,,
12143,12143,1904,,,
12144,12144,1905,,,
12145,12145,1905,,,
12146,12146,1905,,,
12150,12150,1905,,,
12151,12151,1904,,,
12153,12153,1905,,,
12154,12154,1907,,,
12155,12155,1905,,,
12156,12156,1905,,,
12157,12157,1905,,,
12158,12158,1906,,,
12162,12162,1887,,,
12163,12163,1888,,,
12164,12164,1905,,,
12165,12165,1887,,,
12166,12166,1888,,,
12167,12167,1905,,,
12168,12168,1887,,,
12169,12169,1905,,,
12171,12171,1888,,,
12172,12172,1903,,,
12173,12173,1887,,,
12174,12174,1889,,,
12175,12175,1888,,,
12176,12176,1887,,,
12177,12177,1890,,,
12178,12178,1890,,,
12179,12179,1891,,,
12180,12180,1892,,,
12181,12181,1906,,,
12182,12182,1906,,,
12188,12188,1893,,,
12189,12189,1905,,,
12190,12190,1894,,,
12191,12191,1904,,,
12194,12194,1895,,,
12195,12195,1896,,,
12196,12196,1897,,,
12197,12197,1902,,,
12198,12198,1898,,,
12199,12199,1906,,,
12200,12200,1905,,,
12202,12202,1905,,,
12211,12211,1906,,,
12213,12213,1899,,,
12214,12214,1899,,,
12216,12216,1900,,,
12219,12219,1906,,,
12224,12224,1901,,,
12226,12226,1901,,,
12228,12228,1901,,,
12236,12236,1917,,,
12237,12237,1917,,,
12238,12238,1917,,,
12239,12239,1917,,,
12240,12240,1917,,,
12244,12244,1917,,,
12245,12245,1917,,,
12246,12246,1917,,,
12247,12247,1917,,,
12251,12251,1917,,,
12252,12252,1917,,,
12254,12254,1917,,,
12256,12256,1917,,,
12257,12257,1917,,,
12258,12258,1917,,,
12261,12261,1918,,,
12262,12262,1918,,,
12263,12263,1918,,,
12264,12264,1918,,,
12265,12265,1917,,,
12268,12268,1917,,,
12269,12269,1917,,,
12271,12271,1918,,,
12272,12272,1918,,,
12273,12273,1918,,,
12274,12274,1917,,,
12275,12275,1917,,,
12276,12276,1917,,,
12277,12277,1918,,,
12278,12278,1919,,,
12280,12280,1919,,,
12281,12281,1919,,,
12282,12282,1920,,,
12283,12283,1920,,,
12284,12284,1921,,,
12285,12285,1922,,,
12287,12287,1922,,,
12289,12289,1908,,,
12294,12294,1909,,,
12295,12295,1922,,,
12296,12296,1910,,,
12297,12297,1911,,,
12298,12298,1911,,,
12301,12301,1912,,,
12304,12304,1913,,,
12309,12309,1913,,,
12310,12310,1912,,,
12316,12316,1914,,,
12318,12318,1919,,,
12320,12320,1915,,,
12321,12321,1915,,,
12323,12323,1916,,,
12324,12324,1916,,,
12327,12327,1914,,,
12334,12334,1918,,,
12337,12337,1918,,,
12340,12340,1918,,,
12343,12343,1937,,,
12344,12344,1937,,,
12347,12347,1937,,,
12349,12349,1937,,,
12351,12351,1940,,,
12352,12352,1940,,,
12353,12353,1941,,,
12355,12355,1942,,,
12356,12356,1923,,,
12357,12357,1942,,,
12359,12359,1923,,,
12360,12360,1923,,,
12362,12362,1942,,,
12363,12363,1924,,,
12364,12364,1925,,,
12365,12365,1923,,,
12366,12366,1926,,,
12368,12368,1926,,,
12369,12369,1927,,,
12370,12370,1939,,,
12371,12371,1939,,,
12372,12372,1923,,,
12373,12373,1928,,,
12375,12375,1928,,,
12376,12376,1929,,,
12380,12380,1930,,,
12381,12381,1931,,,
12382,12382,1932,,,
12383,12383,1933,,,
12385,12385,1923,,,
12389,12389,1923,,,
12394,12394,1932,,,
12395,12395,1923,,,
12396,12396,1934,,,
12398,12398,1934,,,
12407,12407,1935,,,
12409,12409,1939,,,
12411,12411,1939,,,
12412,12412,1936,,,
12416,12416,1935,,,
12420,12420,1938,,,
12422,12422,1923,,,
12425,12425,1923,,,
12434,12434,1971,,,
12435,12435,1972,,,
12436,12436,1972,,,
12437,12437,1972,,,
12438,12438,1973,,,
12441,12441,1945,,,
12442,12442,1972,,,
12443,12443,1945,,,
12444,12444,1973,,,
12446,12446,1972,,,
12447,12447,1973,,,
12448,12448,1972,,,
12449,12449,1945,,,
12450,12450,1972,,,
12451,12451,1974,,,
12452,12452,1974,,,
12455,12455,1945,,,
12456,12456,1945,,,
12457,12457,1945,,,
12458,12458,1946,,,
12459,12459,1945,,,
12460,12460,1947,,,
12463,12463,1945,,,
12464,12464,1945,,,
12466,12466,1945,,,
12467,12467,1945,,,
12468,12468,1945,,,
12469,12469,1948,,,
12470,12470,1945,,,
12471,12471,1949,,,
12472,12472,1950,,,
12473,12473,1951,,,
12475,12475,1952,,,
12476,12476,1944,,,
12477,12477,1944,,,
12478,12478,1945,,,
12480,12480,1945,,,
12481,12481,1953,,,
12482,12482,1954,,,
12483,12483,1945,,,
12489,12489,1955,,,
12490,12490,1956,,,
12491,12491,1957,,,
12492,12492,1944,,,
12495,12495,1958,,,
12496,12496,1943,,,
12497,12497,1959,,,
12501,12501,1960,,,
12502,12502,1961,,,
12507,12507,1962,,,
12508,12508,1959,,,
12509,12509,1958,,,
12510,12510,1963,,,
12511,12511,1964,,,
12521,12521,1965,,,
12523,12523,1966,,,
12525,12525,1967,,,
12526,12526,1967,,,
12528,12528,1967,,,
12529,12529,1968,,,
12532,12532,1968,,,
12538,12538,1969,,,
12541,12541,1969,,,
12544,12544,1970,,,
12546,12546,1975,,,
12547,12547,1975,,,
12548,12548,1975,,,
12549,12549,1975,,,
12550,12550,1975,,,
12554,12554,1975,,,
12555,12555,1975,,,
12556,12556,1975,,,
12557,12557,1975,,,
12561,12561,1975,,,
12562,12562,1975,,,
12564,12564,1975,,,
12566,12566,1975,,,
12567,12567,1975,,,
12568,12568,1975,,,
12571,12571,1977,,,
12572,12572,1977,,,
12573,12573,1977,,,
12574,12574,1977,,,
12575,12575,1977,,,
12576,12576,1977,,,
12577,12577,1977,,,
12579,12579,1977,,,
12580,12580,1977,,,
12581,12581,1977,,,
12582,12582,1977,,,
12583,12583,1977,,,
12584,12584,1977,,,
12585,12585,1977,,,
12586,12586,1978,,,
12589,12589,1978,,,
12590,12590,1979,,,
12591,12591,1980,,,
12592,12592,1981,,,
12593,12593,1981,,,
12598,12598,1975,,,
12599,12599,1975,,,
12600,12600,1975,,,
12601,12601,1975,,,
12604,12604,1981,,,
12606,12606,1981,,,
12609,12609,1982,,,
12610,12610,1981,,,
12616,12616,1976,,,
12618,12618,1977,,,
12619,12619,1977,,,
12621,12621,1977,,,
12622,12622,1977,,,
12625,12625,1976,,,
12632,12632,1975,,,
12634,12634,1975,,,
12637,12637,1975,,,
12646,12646,2016,,,
12647,12647,2017,,,
12648,12648,2017,,,
12649,12649,2017,,,
12650,12650,2016,,,
12653,12653,1983,,,
12654,12654,2017,,,
12655,12655,1984,,,
12656,12656,1983,,,
12657,12657,1985,,,
12660,12660,1987,,,
12661,12661,1988,,,
12662,12662,1983,,,
12663,12663,1983,,,
12664,12664,1983,,,
12665,12665,1989,,,
12666,12666,1990,,,
12667,12667,2018,,,
12668,12668,1987,,,
12670,12670,1983,,,
12671,12671,1991,,,
12672,12672,1992,,,
12673,12673,1983,,,
12674,12674,1983,,,
12675,12675,1993,,,
12676,12676,1994,,,
12679,12679,1983,,,
12680,12680,1995,,,
12681,12681,1983,,,
12682,12682,1991,,,
12683,12683,1983,,,
12684,12684,1983,,,
12685,12685,1983,,,
12686,12686,1995,,,
12687,12687,1997,,,
12688,12688,1983,,,
12689,12689,1997,,,
12690,12690,1983,,,
12691,12691,1992,,,
12692,12692,1996,,,
12693,12693,1983,,,
12694,12694,1997,,,
12695,12695,1998,,,
12696,12696,1999,,,
12697,12697,1983,,,
12698,12698,1986,,,
12699,12699,1983,,,
12700,12700,1986,,,
12701,12701,1983,,,
12702,12702,1983,,,
12704,12704,2000,,,
12706,12706,2001,,,
12709,12709,2002,,,
12710,12710,2003,,,
12711,12711,2004,,,
12712,12712,1983,,,
12715,12715,2005,,,
12716,12716,2005,,,
12718,12718,2006,,,
12722,12722,1983,,,
12723,12723,1983,,,
12724,12724,2006,,,
12725,12725,2007,,,
12726,12726,2008,,,
12734,12734,2010,,,
12738,12738,2012,,,
12739,12739,2011,,,
12741,12741,2012,,,
12742,12742,2013,,,
12743,12743,2009,,,
12746,12746,2009,,,
12751,12751,1997,,,
12752,12752,2014,,,
12754,12754,2015,,,
12755,12755,2015,,,
12759,12759,2040,,,
12760,12760,2040,,,
12763,12763,2041,,,
12764,12764,2043,,,
12765,12765,2043,,,
12766,12766,2041,,,
12767,12767,2044,,,
12768,12768,2042,,,
12769,12769,2041,,,
12770,12770,2043,,,
12772,12772,2043,,,
12773,12773,2045,,,
12775,12775,2040,,,
12776,12776,2041,,,
12777,12777,2041,,,
12778,12778,2019,,,
12779,12779,2020,,,
12780,12780,2021,,,
12781,12781,2021,,,
12782,12782,2041,,,
12783,12783,2043,,,
12784,12784,2019,,,
12785,12785,2022,,,
12786,12786,2022,,,
12787,12787,2021,,,
12788,12788,2023,,,
12789,12789,2024,,,
12790,12790,2025,,,
12791,12791,2024,,,
12792,12792,2021,,,
12793,12793,2043,,,
12794,12794,2026,,,
12795,12795,2027,,,
12796,12796,2028,,,
12797,12797,2028,,,
12801,12801,2029,,,
12802,12802,2029,,,
12804,12804,2031,,,
12806,12806,2030,,,
12810,12810,2032,,,
12811,12811,2031,,,
12812,12812,2033,,,
12818,12818,2034,,,
12819,12819,2039,,,
12821,12821,2035,,,
12822,12822,2035,,,
12824,12824,2035,,,
12825,12825,2035,,,
12826,12826,2036,,,
12831,12831,2037,,,
12832,12832,2038,,,
12840,12840,2072,,,
12841,12841,2075,,,
12842,12842,2076,,,
12843,12843,2076,,,
12844,12844,2076,,,
12845,12845,2072,,,
12848,12848,2078,,,
12849,12849,2046,,,
12850,12850,2050,,,
12851,12851,2072,,,
12855,12855,2047,,,
12856,12856,2048,,,
12857,12857,2049,,,
12858,12858,2050,,,
12860,12860,2076,,,
12861,12861,2076,,,
12862,12862,2077,,,
12863,12863,2077,,,
12866,12866,2051,,,
12867,12867,2050,,,
12868,12868,2051,,,
12869,12869,2050,,,
12870,12870,2052,,,
12871,12871,2053,,,
12873,12873,2051,,,
12874,12874,2054,,,
12876,12876,2051,,,
12877,12877,2074,,,
12878,12878,2074,,,
12879,12879,2051,,,
12880,12880,2051,,,
12881,12881,2052,,,
12883,12883,2055,,,
12884,12884,2055,,,
12885,12885,2072,,,
12886,12886,2072,,,
12887,12887,2056,,,
12888,12888,2057,,,
12890,12890,2057,,,
12892,12892,2058,,,
12897,12897,2059,,,
12898,12898,2060,,,
12899,12899,2061,,,
12900,12900,2052,,,
12905,12905,2062,,,
12909,12909,2063,,,
12910,12910,2064,,,
12915,12915,2065,,,
12916,12916,2062,,,
12917,12917,2066,,,
12919,12919,2067,,,
12928,12928,2060,,,
12930,12930,2052,,,
12932,12932,2060,,,
12933,12933,2068,,,
12935,12935,2060,,,
12936,12936,2069,,,
12938,12938,2060,,,
12945,12945,2070,,,
12947,12947,2073,,,
12949,12949,2071,,,
12958,12958,2093,,,
12959,12959,2093,,,
12960,12960,2093,,,
12961,12961,2093,,,
12962,12962,2093,,,
12966,12966,2093,,,
12967,12967,2093,,,
12968,12968,2093,,,
12969,12969,2093,,,
12970,12970,2093,,,
12971,12971,2093,,,
12973,12973,2093,,,
12975,12975,2093,,,
12976,12976,2093,,,
12977,12977,2093,,,
12979,12979,2094,,,
12980,12980,2095,,,
12981,12981,2094,,,
12982,12982,2094,,,
12986,12986,2094,,,
12987,12987,2094,,,
12989,12989,2095,,,
12990,12990,2094,,,
12991,12991,2094,,,
12992,12992,2095,,,
12993,12993,2095,,,
12994,12994,2094,,,
12995,12995,2094,,,
12996,12996,2096,,,
12997,12997,2079,,,
12998,12998,2080,,,
12999,12999,2080,,,
13000,13000,2093,,,
13001,13001,2093,,,
13002,13002,2081,,,
13003,13003,2082,,,
13005,13005,2082,,,
13007,13007,2082,,,
13008,13008,2093,,,
13013,13013,2083,,,
13014,13014,2093,,,
13015,13015,2093,,,
13016,13016,2093,,,
13018,13018,2082,,,
13021,13021,2082,,,
13026,13026,2084,,,
13027,13027,2082,,,
13028,13028,2085,,,
13030,13030,2085,,,
13031,13031,2086,,,
13040,13040,2082,,,
13042,13042,2082,,,
13043,13043,2087,,,
13045,13045,2082,,,
13046,13046,2088,,,
13047,13047,2082,,,
13048,13048,2082,,,
13052,13052,2082,,,
13055,13055,2089,,,
13056,13056,2090,,,
13057,13057,2091,,,
13060,13060,2092,,,
13062,13062,2097,,,
13063,13063,2097,,,
13064,13064,2097,,,
13065,13065,2097,,,
13066,13066,2097,,,
13067,13067,2097,,,
13071,13071,2097,,,
13072,13072,2097,,,
13073,13073,2097,,,
13074,13074,2097,,,
13078,13078,2097,,,
13079,13079,2097,,,
13081,13081,2097,,,
13083,13083,2097,,,
13084,13084,2097,,,
13085,13085,2097,,,
13088,13088,2098,,,
13089,13089,2098,,,
13090,13090,2098,,,
13091,13091,2098,,,
13092,13092,2098,,,
13093,13093,2098,,,
13094,13094,2098,,,
13096,13096,2098,,,
13097,13097,2098,,,
13098,13098,2098,,,
13099,13099,2098,,,
13100,13100,2098,,,
13101,13101,2098,,,
13102,13102,2098,,,
13103,13103,2097,,,
13106,13106,2097,,,
13107,13107,2097,,,
13108,13108,2099,,,
13109,13109,2100,,,
13110,13110,2100,,,
13115,13115,2097,,,
13116,13116,2101,,,
13117,13117,2097,,,
13118,13118,2097,,,
13121,13121,2097,,,
13123,13123,2097,,,
13126,13126,2097,,,
13127,13127,2097,,,
13128,13128,2102,,,
13130,13130,2102,,,
13136,13136,2103,,,
13138,13138,2100,,,
13139,13139,2100,,,
13140,13140,2100,,,
13142,13142,2100,,,
13143,13143,2100,,,
13146,13146,2103,,,
13152,13152,2097,,,
13155,13155,2097,,,
13158,13158,2097,,,
13167,13167,2121,,,
13168,13168,2121,,,
13169,13169,2121,,,
13170,13170,2121,,,
13171,13171,2120,,,
13175,13175,2123,,,
13176,13176,2124,,,
13177,13177,2104,,,
13178,13178,2104,,,
13179,13179,2121,,,
13181,13181,2122,,,
13182,13182,2121,,,
13184,13184,2121,,,
13186,13186,2121,,,
13187,13187,2122,,,
13188,13188,2122,,,
13191,13191,2121,,,
13192,13192,2121,,,
13193,13193,2121,,,
13194,13194,2121,,,
13195,13195,2121,,,
13197,13197,2121,,,
13198,13198,2121,,,
13199,13199,2121,,,
13200,13200,2121,,,
13201,13201,2121,,,
13202,13202,2121,,,
13203,13203,2121,,,
13204,13204,2105,,,
13206,13206,2105,,,
13207,13207,2105,,,
13208,13208,2106,,,
13209,13209,2106,,,
13210,13210,2122,,,
13211,13211,2107,,,
13212,13212,2107,,,
13214,13214,2107,,,
13216,13216,2109,,,
13221,13221,2108,,,
13222,13222,2110,,,
13223,13223,2111,,,
13224,13224,2111,,,
13228,13228,2112,,,
13231,13231,2112,,,
13236,13236,2113,,,
13237,13237,2112,,,
13238,13238,2114,,,
13240,13240,2114,,,
13251,13251,2110,,,
13253,13253,2115,,,
13255,13255,2116,,,
13256,13256,2116,,,
13258,13258,2117,,,
13259,13259,2117,,,
13263,13263,2110,,,
13270,13270,2118,,,
13273,13273,2118,,,
13276,13276,2119,,,
13283,13283,2142,,,
13284,13284,2143,,,
13285,13285,2143,,,
13286,13286,2143,,,
13287,13287,2144,,,
13291,13291,2143,,,
13292,13292,2143,,,
13293,13293,2143,,,
13294,13294,2125,,,
13298,13298,2145,,,
13299,13299,2125,,,
13301,13301,2143,,,
13302,13302,2126,,,
13304,13304,2143,,,
13305,13305,2145,,,
13306,13306,2145,,,
13309,13309,2142,,,
13310,13310,2127,,,
13311,13311,2142,,,
13312,13312,2142,,,
13313,13313,2143,,,
13315,13315,2142,,,
13316,13316,2142,,,
13317,13317,2143,,,
13318,13318,2142,,,
13319,13319,2127,,,
13320,13320,2127,,,
13321,13321,2127,,,
13322,13322,2142,,,
13323,13323,2142,,,
13324,13324,2143,,,
13326,13326,2143,,,
13327,13327,2143,,,
13328,13328,2128,,,
13329,13329,2128,,,
13330,13330,2129,,,
13332,13332,2129,,,
13334,13334,2130,,,
13339,13339,2131,,,
13340,13340,2143,,,
13341,13341,2132,,,
13342,13342,2132,,,
13345,13345,2134,,,
13347,13347,2133,,,
13348,13348,2134,,,
13354,13354,2135,,,
13355,13355,2136,,,
13356,13356,2137,,,
13358,13358,2138,,,
13370,13370,2127,,,
13373,13373,2140,,,
13375,13375,2143,,,
13376,13376,2143,,,
13378,13378,2143,,,
13379,13379,2143,,,
13383,13383,2141,,,
13390,13390,2125,,,
13392,13392,2139,,,
13393,13393,2139,,,
13404,13404,2161,,,
13405,13405,2161,,,
13406,13406,2161,,,
13407,13407,2161,,,
13408,13408,2161,,,
13412,13412,2161,,,
13413,13413,2161,,,
13414,13414,2161,,,
13415,13415,2161,,,
13419,13419,2161,,,
13420,13420,2161,,,
13422,13422,2161,,,
13424,13424,2161,,,
13425,13425,2162,,,
13426,13426,2162,,,
13429,13429,2164,,,
13430,13430,2163,,,
13431,13431,2164,,,
13432,13432,2163,,,
13433,13433,2165,,,
13435,13435,2163,,,
13436,13436,2163,,,
13438,13438,2163,,,
13439,13439,2146,,,
13440,13440,2165,,,
13441,13441,2163,,,
13442,13442,2163,,,
13443,13443,2147,,,
13444,13444,2164,,,
13445,13445,2148,,,
13447,13447,2148,,,
13448,13448,2148,,,
13449,13449,2149,,,
13450,13450,2149,,,
13451,13451,2150,,,
13452,13452,2150,,,
13454,13454,2150,,,
13456,13456,2150,,,
13462,13462,2151,,,
13463,13463,2151,,,
13464,13464,2152,,,
13465,13465,2152,,,
13468,13468,2153,,,
13470,13470,2153,,,
13475,13475,2154,,,
13476,13476,2153,,,
13477,13477,2155,,,
13479,13479,2156,,,
13491,13491,2158,,,
13493,13493,2150,,,
13495,13495,2159,,,
13496,13496,2159,,,
13498,13498,2150,,,
13499,13499,2157,,,
13502,13502,2150,,,
13509,13509,2160,,,
13512,13512,2160,,,
13515,13515,2160,,,
13526,13526,2173,,,
13527,13527,2173,,,
13528,13528,2173,,,
13529,13529,2173,,,
13530,13530,2173,,,
13534,13534,2173,,,
13535,13535,2173,,,
13536,13536,2173,,,
13537,13537,2173,,,
13541,13541,2173,,,
13542,13542,2174,,,
13544,13544,2173,,,
13546,13546,2173,,,
13547,13547,2173,,,
13548,13548,2173,,,
13551,13551,2175,,,
13552,13552,2175,,,
13553,13553,2175,,,
13554,13554,2175,,,
13555,13555,2166,,,
13556,13556,2175,,,
13558,13558,2175,,,
13559,13559,2175,,,
13561,13561,2175,,,
13562,13562,2175,,,
13563,13563,2175,,,
13564,13564,2175,,,
13565,13565,2175,,,
13566,13566,2175,,,
13567,13567,2175,,,
13568,13568,2175,,,
13570,13570,2175,,,
13571,13571,2175,,,
13572,13572,2173,,,
13573,13573,2173,,,
13574,13574,2176,,,
13575,13575,2176,,,
13577,13577,2176,,,
13578,13578,2176,,,
13584,13584,2177,,,
13585,13585,2175,,,
13586,13586,2167,,,
13587,13587,2168,,,
13591,13591,2169,,,
13594,13594,2169,,,
13599,13599,2169,,,
13600,13600,2170,,,
13601,13601,2171,,,
13602,13602,2169,,,
13603,13603,2172,,,
13605,13605,2172,,,
13616,13616,2175,,,
13618,13618,2175,,,
13620,13620,2175,,,
13621,13621,2175,,,
13623,13623,2175,,,
13624,13624,2175,,,
13628,13628,2175,,,
13636,13636,2175,,,
13639,13639,2175,,,
13643,13643,2201,,,
13644,13644,2203,,,
13645,13645,2204,,,
13646,13646,2204,,,
13647,13647,2205,,,
13649,13649,2206,,,
13650,13650,2178,,,
13651,13651,2204,,,
13652,13652,2205,,,
13654,13654,2179,,,
13655,13655,2180,,,
13656,13656,2181,,,
13657,13657,2204,,,
13659,13659,2180,,,
13660,13660,2180,,,
13661,13661,2180,,,
13663,13663,2181,,,
13664,13664,2182,,,
13665,13665,2183,,,
13666,13666,2181,,,
13667,13667,2184,,,
13668,13668,2181,,,
13669,13669,2185,,,
13670,13670,2183,,,
13671,13671,2185,,,
13672,13672,2186,,,
13673,13673,2183,,,
13674,13674,2187,,,
13676,13676,2186,,,
13677,13677,2183,,,
13678,13678,2181,,,
13679,13679,2185,,,
13680,13680,2181,,,
13681,13681,2188,,,
13682,13682,2181,,,
13683,13683,2187,,,
13684,13684,2189,,,
13685,13685,2190,,,
13686,13686,2190,,,
13687,13687,2190,,,
13688,13688,2205,,,
13689,13689,2186,,,
13690,13690,2186,,,
13691,13691,2205,,,
13692,13692,2184,,,
13693,13693,2190,,,
13694,13694,2190,,,
13696,13696,2190,,,
13700,13700,2191,,,
13701,13701,2192,,,
13702,13702,2205,,,
13703,13703,2184,,,
13707,13707,2194,,,
13708,13708,2195,,,
13709,13709,2193,,,
13713,13713,2196,,,
13714,13714,2197,,,
13715,13715,2198,,,
13716,13716,2199,,,
13717,13717,2200,,,
13727,13727,2190,,,
13730,13730,2202,,,
13732,13732,2190,,,
13733,13733,2190,,,
13734,13734,2190,,,
13739,13739,2183,,,
13740,13740,2183,,,
13742,13742,2183,,,
13746,13746,2215,,,
13747,13747,2215,,,
13748,13748,2215,,,
13749,13749,2215,,,
13750,13750,2215,,,
13753,13753,2215,,,
13754,13754,2215,,,
13755,13755,2215,,,
13756,13756,2215,,,
13760,13760,2217,,,
13761,13761,2215,,,
13762,13762,2215,,,
13764,13764,2215,,,
13765,13765,2217,,,
13766,13766,2217,,,
13768,13768,2215,,,
13769,13769,2218,,,
13770,13770,2219,,,
13771,13771,2215,,,
13772,13772,2219,,,
13773,13773,2215,,,
13775,13775,2219,,,
13776,13776,2219,,,
13777,13777,2219,,,
13778,13778,2215,,,
13779,13779,2215,,,
13780,13780,2219,,,
13781,13781,2219,,,
13782,13782,2219,,,
13783,13783,2215,,,
13784,13784,2215,,,
13786,13786,2215,,,
13787,13787,2220,,,
13788,13788,2215,,,
13789,13789,2215,,,
13790,13790,2215,,,
13791,13791,2216,,,
13792,13792,2216,,,
13794,13794,2216,,,
13799,13799,2216,,,
13800,13800,2207,,,
13801,13801,2208,,,
13802,13802,2208,,,
13805,13805,2209,,,
