ID,Form_ID,Cognateset_ID,Segment_Slice,Alignment,Source
8337,8337,425,,,
24723,24723,1126,,,
24724,24724,1124,,,
9582,9582,715,,,
8343,8343,1344,,,
41115,41115,354,,,
41118,41118,409,,,
30284,30284,416,,,
66928,66928,991,,,
8355,8355,1081,,,
24740,24740,1782,,,
8360,8360,919,,,
45084,45084,1007,,,
24747,24747,346,,,
57516,57516,1549,,,
41134,41134,1458,,,
57519,57519,814,,,
24753,24753,111,,,
57522,57522,1215,,,
41141,41141,1310,,,
8374,8374,887,,,
57528,57528,1619,,,
58740,58740,409,,,
57530,57530,1389,,,
31719,31719,483,,,
41152,41152,462,,,
20512,20512,267,,,
41154,41154,1384,,,
57539,57539,1070,,,
57540,57540,1080,,,
8392,8392,1664,,,
24777,24777,956,,,
8395,8395,644,,,
24780,24780,911,,,
57549,57549,1364,,,
41168,41168,527,,,
41172,41172,78,,,
41173,41173,1004,,,
41174,41174,1016,,,
57561,57561,107,,,
47744,47744,1242,,,
39015,39015,518,,,
41180,41180,89,,,
57569,57569,585,,,
57571,57571,1406,,,
65748,65748,1056,,,
57573,57573,589,,,
24810,24810,1354,,,
57579,57579,203,,,
6866,6866,763,,,
41199,41199,290,,,
36904,36904,124,,,
57586,57586,633,,,
24819,24819,868,,,
41204,41204,395,,,
57593,57593,966,,,
24826,24826,249,,,
24827,24827,304,,,
41213,41213,604,,,
24830,24830,1303,,,
24831,24831,304,,,
8449,8449,1442,,,
24837,24837,719,,,
27014,27014,260,,,
57607,57607,88,,,
24842,24842,1176,,,
8459,8459,438,,,
41228,41228,534,,,
41229,41229,299,,,
8464,8464,782,,,
57617,57617,1263,,,
24851,24851,119,,,
41236,41236,788,,,
57622,57622,1673,,,
8471,8471,1206,,,
50564,50564,409,,,
59203,59203,766,,,
24860,24860,1831,,,
41245,41245,1227,,,
19377,19377,856,,,
57635,57635,876,,,
57636,57636,1033,,,
41253,41253,1325,,,
24871,24871,1330,,,
24872,24872,1328,,,
57642,57642,431,,,
8491,8491,739,,,
57645,57645,688,,,
41265,41265,526,,,
24883,24883,514,,,
56030,56030,640,,,
8502,8502,290,,,
57655,57655,900,,,
57656,57656,889,,,
57886,57886,1455,,,
24894,24894,1691,,,
41279,41279,913,,,
41281,41281,1142,,,
8516,8516,1391,,,
24901,24901,956,,,
41286,41286,831,,,
57671,57671,1015,,,
57673,57673,116,,,
41290,41290,733,,,
41291,41291,732,,,
57680,57680,1771,,,
24914,24914,1519,,,
24916,24916,1831,,,
8533,8533,985,,,
47846,47846,307,,,
4153,4153,1463,,,
8539,8539,905,,,
8545,8545,449,,,
57700,57700,724,,,
57701,57701,1532,,,
24935,24935,485,,,
8559,8559,1735,,,
8560,8560,666,,,
24945,24945,379,,,
57714,57714,116,,,
37929,37929,1500,,,
24952,24952,638,,,
41338,41338,91,,,
57728,57728,1813,,,
59752,59752,341,,,
8580,8580,556,,,
41352,41352,1780,,,
41353,41353,1774,,,
57738,57738,988,,,
8588,8588,1867,,,
57745,57745,856,,,
41362,41362,1768,,,
8596,8596,227,,,
56046,56046,129,,,
41366,41366,1058,,,
8600,8600,774,,,
50072,50072,1128,,,
64239,64239,1030,,,
41372,41372,778,,,
8605,8605,342,,,
8607,8607,1474,,,
64240,64240,1031,,,
24995,24995,1259,,,
24996,24996,1272,,,
8618,8618,1378,,,
25003,25003,774,,,
25008,25008,1292,,,
41396,41396,28,,,
57781,57781,736,,,
8631,8631,1606,,,
8640,8640,915,,,
8641,8641,1754,,,
57799,57799,217,,,
57800,57800,104,,,
31479,31479,514,,,
41421,41421,110,,,
57806,57806,268,,,
53325,53325,499,,,
8656,8656,980,,,
57810,57810,876,,,
49389,49389,404,,,
28112,28112,619,,,
41431,41431,714,,,
25049,25049,1842,,,
45135,45135,1858,,,
12169,12169,838,,,
25053,25053,763,,,
25055,25055,431,,,
8672,8672,1015,,,
8673,8673,1034,,,
57826,57826,1326,,,
56059,56059,766,,,
8678,8678,32,,,
8679,8679,37,,,
25064,25064,1335,,,
25066,25066,925,,,
8691,8691,918,,,
25076,25076,1071,,,
1449,1449,1772,,,
41466,41466,449,,,
6911,6911,409,,,
57853,57853,946,,,
8702,8702,1429,,,
25088,25088,124,,,
57857,57857,905,,,
8707,8707,677,,,
8711,8711,281,,,
57864,57864,1842,,,
45143,45143,936,,,
25100,25100,556,,,
25103,25103,1006,,,
25107,25107,1241,,,
41492,41492,1803,,,
1454,1454,1492,,,
8728,8728,939,,,
57881,57881,462,,,
57882,57882,455,,,
25115,25115,1089,,,
49937,49937,1754,,,
25117,25117,1060,,,
25118,25118,1722,,,
41503,41503,1189,,,
41504,41504,1698,,,
25122,25122,724,,,
25123,25123,206,,,
25124,25124,209,,,
57893,57893,1267,,,
25127,25127,106,,,
41513,41513,1105,,,
8746,8746,724,,,
47879,47879,505,,,
41517,41517,745,,,
28765,28765,1043,,,
25139,25139,1178,,,
25140,25140,1707,,,
8758,8758,703,,,
25144,25144,1441,,,
41529,41529,34,,,
41531,41531,1164,,,
41532,41532,941,,,
41534,41534,1335,,,
8767,8767,1128,,,
25155,25155,374,,,
8773,8773,1032,,,
41544,41544,1288,,,
5929,5929,526,,,
8780,8780,1443,,,
41550,41550,132,,,
41551,41551,402,,,
25169,25169,567,,,
41554,41554,1344,,,
41555,41555,1164,,,
25172,25172,1597,,,
25173,25173,1594,,,
41558,41558,724,,,
16207,16207,538,,,
25182,25182,542,,,
25183,25183,835,,,
47757,47757,925,,,
31504,31504,27,,,
41571,41571,7,,,
25190,25190,488,,,
45575,45575,1118,,,
25193,25193,201,,,
25194,25194,33,,,
8811,8811,284,,,
23207,23207,835,,,
57966,57966,428,,,
25199,25199,1681,,,
25201,25201,1870,,,
8820,8820,774,,,
8821,8821,889,,,
25206,25206,697,,,
25207,25207,489,,,
57977,57977,352,,,
61397,61397,561,,,
41595,41595,1704,,,
25214,25214,991,,,
25217,25217,1322,,,
8834,8834,1242,,,
36971,36971,449,,,
25225,25225,1661,,,
25226,25226,1234,,,
57998,57998,270,,,
57999,57999,1215,,,
58001,58001,282,,,
41619,41619,1082,,,
58005,58005,955,,,
25238,25238,1398,,,
15129,15129,412,,,
25240,25240,1867,,,
41625,41625,524,,,
58010,58010,1022,,,
41629,41629,428,,,
8863,8863,858,,,
13807,13807,239,,,
58018,58018,1735,,,
41635,41635,226,,,
41636,41636,222,,,
8869,8869,247,,,
25254,25254,1046,,,
8871,8871,1129,,,
58024,58024,341,,,
25259,25259,985,,,
58029,58029,449,,,
41647,41647,1557,,,
41648,41648,1831,,,
25265,25265,423,,,
25266,25266,1158,,,
41653,41653,203,,,
8888,8888,1774,,,
8889,8889,520,,,
8891,8891,411,,,
58046,58046,1781,,,
58047,58047,1778,,,
8896,8896,1034,,,
8897,8897,1033,,,
8898,8898,1032,,,
58051,58051,1576,,,
8900,8900,1689,,,
41672,41672,1166,,,
58060,58060,1000,,,
25294,25294,42,,,
25297,25297,89,,,
58070,58070,489,,,
58073,58073,351,,,
41690,41690,578,,,
41691,41691,1483,,,
25308,25308,1738,,,
8926,8926,1468,,,
25311,25311,212,,,
25312,25312,970,,,
41701,41701,714,,,
25320,25320,1468,,,
41706,41706,1215,,,
25323,25323,778,,,
8481,8481,594,,,
58094,58094,858,,,
16119,16119,1128,,,
25328,25328,1707,,,
41713,41713,1542,,,
8953,8953,451,,,
41723,41723,830,,,
25340,25340,534,,,
25341,25341,1000,,,
41729,41729,1168,,,
32575,32575,633,,,
58121,58121,668,,,
8970,8970,870,,,
8971,8971,225,,,
25356,25356,433,,,
20610,20610,1267,,,
25358,25358,1440,,,
58127,58127,1082,,,
8976,8976,936,,,
8977,8977,1722,,,
8978,8978,1724,,,
41747,41747,773,,,
58133,58133,688,,,
12420,12420,718,,,
8988,8988,75,,,
8992,8992,1194,,,
25378,25378,810,,,
58149,58149,1751,,,
8998,8998,262,,,
58157,58157,1812,,,
58159,58159,1317,,,
9008,9008,1440,,,
9009,9009,1427,,,
9010,9010,992,,,
7749,7749,471,,,
9014,9014,548,,,
12848,12848,775,,,
25400,25400,609,,,
31540,31540,116,,,
25402,25402,1660,,,
58173,58173,983,,,
58177,58177,1234,,,
28320,28320,832,,,
25412,25412,611,,,
41797,41797,1398,,,
9031,9031,778,,,
58185,58185,106,,,
41802,41802,1387,,,
25420,25420,1616,,,
9039,9039,603,,,
58193,58193,346,,,
34275,34275,1726,,,
25428,25428,475,,,
58199,58199,1810,,,
58201,58201,693,,,
41818,41818,1032,,,
9051,9051,939,,,
41825,41825,417,,,
9058,9058,991,,,
25445,25445,468,,,
58214,58214,1635,,,
58215,58215,732,,,
9064,9064,1515,,,
58217,58217,568,,,
58220,58220,970,,,
9069,9069,942,,,
25454,25454,1707,,,
9071,9071,290,,,
38686,38686,714,,,
58225,58225,1468,,,
58227,58227,821,,,
31550,31550,529,,,
9081,9081,1356,,,
58235,58235,831,,,
41852,41852,1691,,,
25470,25470,1092,,,
25472,25472,587,,,
25473,25473,585,,,
9090,9090,1370,,,
41859,41859,233,,,
25477,25477,147,,,
25478,25478,148,,,
15169,15169,307,,,
41865,41865,1746,,,
26490,26490,304,,,
25488,25488,21,,,
15171,15171,688,,,
35522,35522,1614,,,
58269,58269,32,,,
58271,58271,265,,,
25505,25505,893,,,
9127,9127,341,,,
58280,58280,1727,,,
9131,9131,879,,,
9132,9132,884,,,
41901,41901,1468,,,
32467,32467,1466,,,
47944,47944,1424,,,
25522,25522,563,,,
25523,25523,858,,,
41908,41908,233,,,
25526,25526,1128,,,
41911,41911,737,,,
58297,58297,349,,,
41914,41914,296,,,
41915,41915,1516,,,
9148,9148,523,,,
39754,39754,965,,,
9151,9151,253,,,
9152,9152,1497,,,
41921,41921,532,,,
9156,9156,1128,,,
9718,9718,57,,,
41926,41926,880,,,
9162,9162,415,,,
25549,25549,233,,,
58319,58319,724,,,
9168,9168,448,,,
41937,41937,547,,,
41938,41938,328,,,
8741,8741,203,,,
25556,25556,207,,,
25557,25557,205,,,
64682,64682,876,,,
30857,30857,918,,,
37028,37028,1085,,,
58332,58332,429,,,
9182,9182,457,,,
58335,58335,118,,,
47952,47952,451,,,
9188,9188,534,,,
9189,9189,535,,,
58343,58343,925,,,
58344,58344,926,,,
41962,41962,247,,,
9195,9195,1839,,,
6994,6994,368,,,
9198,9198,617,,,
41969,41969,1311,,,
25587,25587,68,,,
17918,17918,1703,,,
25590,25590,1521,,,
12457,12457,956,,,
9209,9209,428,,,
9217,9217,1492,,,
25603,25603,668,,,
58372,58372,1001,,,
58373,58373,1164,,,
9222,9222,1826,,,
41995,41995,656,,,
9229,9229,1242,,,
58382,58382,1576,,,
58383,58383,905,,,
9235,9235,1851,,,
25620,25620,483,,,
58390,58390,868,,,
9239,9239,918,,,
9243,9243,129,,,
25629,25629,967,,,
58398,58398,341,,,
58400,58400,1831,,,
20656,20656,241,,,
42019,42019,1224,,,
58404,58404,67,,,
58405,58405,60,,,
58408,58408,1748,,,
9263,9263,666,,,
58888,58888,449,,,
42037,42037,1121,,,
58889,58889,248,,,
37407,37407,566,,,
25657,25657,1681,,,
66322,66322,549,,,
25659,25659,100,,,
25662,25662,1096,,,
25663,25663,1097,,,
67083,67083,392,,,
25668,25668,1431,,,
25669,25669,1139,,,
25670,25670,1135,,,
42508,42508,1261,,,
42058,42058,957,,,
61623,61623,39,,,
25676,25676,14,,,
58445,58445,1831,,,
58447,58447,307,,,
25680,25680,33,,,
25682,25682,149,,,
58451,58451,1487,,,
42510,42510,317,,,
58454,58454,1305,,,
9305,9305,365,,,
9308,9308,1276,,,
9309,9309,1277,,,
9310,9310,1278,,,
9311,9311,473,,,
25696,25696,1005,,,
34135,34135,516,,,
14763,14763,923,,,
58474,58474,1606,,,
42091,42091,929,,,
30862,30862,933,,,
42319,42319,645,,,
9332,9332,1521,,,
9334,9334,558,,,
42107,42107,1497,,,
15211,15211,297,,,
58500,58500,497,,,
58501,58501,352,,,
9353,9353,1764,,,
42125,42125,1735,,,
42127,42127,666,,,
42128,42128,667,,,
9361,9361,1521,,,
58516,58516,614,,,
39790,39790,1762,,,
25751,25751,362,,,
7023,7023,1803,,,
39047,39047,273,,,
58525,58525,1533,,,
25763,25763,785,,,
58535,58535,1499,,,
58536,58536,175,,,
25769,25769,328,,,
9387,9387,1082,,,
63598,63598,574,,,
9393,9393,416,,,
9400,9400,748,,,
9401,9401,747,,,
42170,42170,1453,,,
9403,9403,958,,,
9404,9404,1674,,,
9406,9406,601,,,
9407,9407,1648,,,
20499,20499,270,,,
53233,53233,21,,,
58566,58566,1035,,,
9415,9415,585,,,
25801,25801,1726,,,
42187,42187,1251,,,
19107,19107,341,,,
8081,8081,449,,,
45261,45261,1215,,,
25808,25808,862,,,
39800,39800,1686,,,
58578,58578,415,,,
58579,58579,1652,,,
42198,42198,624,,,
58583,58583,1799,,,
25816,25816,132,,,
25817,25817,1669,,,
58587,58587,1552,,,
11083,11083,973,,,
24319,24319,714,,,
9440,9440,714,,,
28880,28880,830,,,
58595,58595,848,,,
58597,58597,759,,,
34089,34089,766,,,
58604,58604,431,,,
9453,9453,352,,,
58606,58606,588,,,
42225,42225,114,,,
9458,9458,615,,,
25843,25843,110,,,
25846,25846,921,,,
9463,9463,929,,,
42232,42232,577,,,
58617,58617,129,,,
58625,58625,1606,,,
9476,9476,1496,,,
59782,59782,688,,,
25957,25957,203,,,
25864,25864,472,,,
42249,42249,114,,,
9482,9482,684,,,
48002,48002,32,,,
9486,9486,83,,,
34349,34349,888,,,
9489,9489,1030,,,
9493,9493,1858,,,
42263,42263,449,,,
7044,7044,267,,,
33050,33050,1203,,,
50735,50735,1735,,,
58656,58656,28,,,
1300,1300,1093,,,
9506,9506,160,,,
9507,9507,155,,,
9511,9511,807,,,
62511,62511,1766,,,
58666,58666,431,,,
34354,34354,1373,,,
25903,25903,1342,,,
58672,58672,108,,,
7048,7048,1358,,,
17971,17971,1498,,,
9525,9525,290,,,
11774,11774,624,,,
58683,58683,1678,,,
58684,58684,649,,,
42302,42302,966,,,
42304,42304,277,,,
13411,13411,307,,,
9540,9540,1788,,,
42550,42550,561,,,
42310,42310,1476,,,
42313,42313,495,,,
42315,42315,175,,,
9548,9548,973,,,
9551,9551,392,,,
42320,42320,588,,,
58707,58707,518,,,
42326,42326,1082,,,
58715,58715,523,,,
25949,25949,169,,,
20709,20709,502,,,
42338,42338,733,,,
42339,42339,732,,,
9572,9572,1515,,,
9573,9573,1509,,,
48745,48745,754,,,
9576,9576,935,,,
9577,9577,1764,,,
58731,58731,1056,,,
9580,9580,1014,,,
9581,9581,714,,,
42350,42350,129,,,
50749,50749,348,,,
4328,4328,1262,,,
11084,11084,978,,,
9588,9588,302,,,
9589,9589,711,,,
58743,58743,905,,,
9596,9596,318,,,
56213,56213,745,,,
42368,42368,1766,,,
12523,12523,1859,,,
3593,3593,826,,,
9607,9607,1035,,,
65242,65242,903,,,
42378,42378,550,,,
25995,25995,46,,,
25996,25996,1716,,,
25997,25997,789,,,
9614,9614,991,,,
37101,37101,1454,,,
9619,9619,1544,,,
58772,58772,657,,,
58773,58773,650,,,
58774,58774,659,,,
58777,58777,870,,,
5776,5776,290,,,
9629,9629,960,,,
9630,9630,956,,,
9631,9631,879,,,
45296,45296,20,,,
9635,9635,142,,,
42404,42404,766,,,
67142,67142,75,,,
42408,42408,1384,,,
31644,31644,745,,,
26027,26027,1803,,,
9645,9645,272,,,
42414,42414,1099,,,
26031,26031,1053,,,
26032,26032,1052,,,
17992,17992,571,,,
9651,9651,1625,,,
9653,9653,1259,,,
9654,9654,1368,,,
50761,50761,1100,,,
42426,42426,342,,,
26043,26043,143,,,
26046,26046,1128,,,
26048,26048,973,,,
7072,7072,347,,,
9667,9667,427,,,
26052,26052,1704,,,
26055,26055,279,,,
42440,42440,1030,,,
42441,42441,1019,,,
42442,42442,1028,,,
58828,58828,260,,,
9677,9677,1242,,,
26062,26062,1749,,,
50765,50765,227,,,
58832,58832,1717,,,
58833,58833,308,,,
6869,6869,443,,,
26069,26069,1159,,,
9686,9686,973,,,
42455,42455,505,,,
42456,42456,1595,,,
39844,39844,278,,,
45306,45306,840,,,
19963,19963,1271,,,
58849,58849,887,,,
42466,42466,295,,,
9699,9699,1178,,,
9700,9700,1734,,,
55425,55425,1523,,,
42473,42473,129,,,
9706,9706,840,,,
42476,42476,1242,,,
42477,42477,1250,,,
26094,26094,633,,,
26095,26095,635,,,
42480,42480,792,,,
47201,47201,416,,,
67155,67155,1200,,,
9717,9717,67,,,
58870,58870,411,,,
34388,34388,695,,,
26107,26107,1735,,,
26111,26111,488,,,
42498,42498,1115,,,
42500,42500,1707,,,
26117,26117,1870,,,
26118,26118,1864,,,
42503,42503,855,,,
42504,42504,1270,,,
42505,42505,1259,,,
42506,42506,1272,,,
26123,26123,1524,,,
26124,26124,1373,,,
9741,9741,585,,,
26126,26126,970,,,
42511,42511,732,,,
58897,58897,572,,,
42517,42517,1477,,,
58902,58902,831,,,
26136,26136,666,,,
26137,26137,667,,,
42522,42522,1033,,,
15279,15279,1344,,,
58909,58909,1512,,,
42529,42529,1695,,,
67163,67163,638,,,
9764,9764,1557,,,
42535,42535,44,,,
29735,29735,1744,,,
26153,26153,727,,,
26154,26154,300,,,
18013,18013,1717,,,
42545,42545,958,,,
25967,25967,395,,,
34108,34108,1707,,,
9782,9782,46,,,
42552,42552,739,,,
42553,42553,1468,,,
42554,42554,1070,,,
42555,42555,1707,,,
26172,26172,1356,,,
26173,26173,1363,,,
9790,9790,1128,,,
42560,42560,1224,,,
26208,26208,1067,,,
9794,9794,1254,,,
58947,58947,1707,,,
26180,26180,1310,,,
58949,58949,115,,,
26183,26183,270,,,
26184,26184,487,,,
58955,58955,561,,,
67170,67170,887,,,
9807,9807,1115,,,
47245,47245,1295,,,
64440,64440,301,,,
28942,28942,732,,,
26198,26198,1506,,,
42583,42583,771,,,
42585,42585,1669,,,
42587,42587,1669,,,
42588,42588,1668,,,
9821,9821,1648,,,
26207,26207,666,,,
58976,58976,1442,,,
26209,26209,938,,,
26211,26211,1568,,,
58980,58980,170,,,
58981,58981,239,,,
45329,45329,174,,,
9832,9832,925,,,
26217,26217,1443,,,
58986,58986,1707,,,
58987,58987,1180,,,
58988,58988,1182,,,
42609,42609,1591,,,
42610,42610,317,,,
42612,42612,1017,,,
26229,26229,449,,,
57612,57612,1645,,,
42601,42601,1536,,,
42618,42618,688,,,
59006,59006,76,,,
20757,20757,775,,,
9856,9856,504,,,
9857,9857,502,,,
59012,59012,304,,,
42629,42629,239,,,
59018,59018,114,,,
9867,9867,956,,,
59022,59022,483,,,
1645,1645,985,,,
58704,58704,1160,,,
59025,59025,1517,,,
56259,56259,1242,,,
9876,9876,1494,,,
59029,59029,1557,,,
9878,9878,846,,,
42650,42650,496,,,
30335,30335,949,,,
9884,9884,854,,,
9887,9887,1722,,,
9888,9888,1725,,,
59041,59041,929,,,
59042,59042,267,,,
59043,59043,1814,,,
59046,59046,1623,,,
9899,9899,1234,,,
9842,9842,1000,,,
42671,42671,929,,,
59057,59057,1803,,,
26290,26290,571,,,
26293,26293,8,,,
26294,26294,7,,,
56265,56265,1819,,,
12575,12575,1573,,,
7114,7114,1470,,,
59070,59070,88,,,
59071,59071,742,,,
42689,42689,832,,,
59075,59075,1355,,,
42692,42692,104,,,
9925,9925,21,,,
9926,9926,27,,,
59081,59081,651,,,
42698,42698,1710,,,
54887,54887,910,,,
26317,26317,985,,,
9934,9934,1813,,,
31693,31693,247,,,
9936,9936,304,,,
34424,34424,1267,,,
26323,26323,973,,,
9940,9940,1722,,,
9941,9941,1724,,,
42711,42711,1384,,,
26333,26333,1087,,,
26334,26334,633,,,
9954,9954,1180,,,
9955,9955,487,,,
9960,9960,387,,,
9966,9966,806,,,
59119,59119,1538,,,
42737,42737,431,,,
42738,42738,1681,,,
56275,56275,521,,,
67198,67198,1498,,,
42742,42742,703,,,
26359,26359,991,,,
42746,42746,1577,,,
9855,9855,511,,,
42748,42748,1584,,,
9982,9982,923,,,
9983,9983,624,,,
50816,50816,1813,,,
22155,22155,1599,,,
9990,9990,111,,,
26375,26375,1352,,,
59145,59145,1715,,,
59146,59146,1707,,,
42763,42763,233,,,
26380,26380,1675,,,
34434,34434,97,,,
18051,18051,1054,,,
59156,59156,99,,,
26389,26389,1333,,,
64473,64473,889,,,
42777,42777,1229,,,
26395,26395,1320,,,
26398,26398,1176,,,
59167,59167,528,,,
52162,52162,449,,,
26401,26401,1164,,,
10018,10018,1239,,,
26403,26403,1384,,,
10022,10022,549,,,
10023,10023,548,,,
2723,2723,766,,,
26409,26409,141,,,
26412,26412,821,,,
20786,20786,398,,,
10030,10030,106,,,
42799,42799,715,,,
10033,10033,1738,,,
10035,10035,1098,,,
42804,42804,1722,,,
42805,42805,1724,,,
26423,26423,1458,,,
42808,42808,432,,,
10042,10042,1126,,,
10043,10043,942,,,
42812,42812,511,,,
10045,10045,1344,,,
42814,42814,502,,,
59199,59199,1224,,,
59200,59200,341,,,
1675,1675,1004,,,
10052,10052,968,,,
10053,10053,963,,,
59206,59206,783,,,
59208,59208,28,,,
15065,15065,548,,,
26445,26445,1867,,,
10062,10062,574,,,
10063,10063,1717,,,
59216,59216,1401,,,
10065,10065,640,,,
59218,59218,1126,,,
26455,26455,841,,,
56292,56292,91,,,
42842,42842,1051,,,
26255,26255,264,,,
10079,10079,1271,,,
34448,34448,724,,,
59234,59234,405,,,
42852,42852,21,,,
42853,42853,27,,,
42854,42854,1851,,,
42856,42856,304,,,
10090,10090,1160,,,
10091,10091,1740,,,
64106,64106,667,,,
26481,26481,366,,,
59250,59250,449,,,
9875,9875,1490,,,
31721,31721,810,,,
10106,10106,1041,,,
12607,12607,35,,,
63622,63622,832,,,
42881,42881,267,,,
42883,42883,523,,,
42885,42885,451,,,
10120,10120,1842,,,
23532,23532,1299,,,
42891,42891,556,,,
10124,10124,1395,,,
64493,64493,365,,,
26513,26513,270,,,
42898,42898,648,,,
42901,42901,942,,,
42903,42903,562,,,
42906,42906,1735,,,
26524,26524,487,,,
26266,26266,40,,,
59296,59296,56,,,
42914,42914,429,,,
42917,42917,494,,,
48113,48113,21,,,
26536,26536,1746,,,
10153,10153,925,,,
26538,26538,341,,,
10155,10155,1458,,,
48114,48114,19,,,
26542,26542,246,,,
26544,26544,669,,,
59313,59313,390,,,
59318,59318,1080,,,
26551,26551,2,,,
26553,26553,1395,,,
42347,42347,443,,,
59328,59328,38,,,
42945,42945,1656,,,
26562,26562,787,,,
26563,26563,788,,,
26564,26564,1180,,,
26568,26568,106,,,
59337,59337,538,,,
59338,59338,1729,,,
50850,50850,658,,,
59643,59643,526,,,
10192,10192,1052,,,
18083,18083,1354,,,
26580,26580,617,,,
26581,26581,616,,,
10198,10198,239,,,
26584,26584,1740,,,
59354,59354,105,,,
16361,16361,341,,,
10204,10204,969,,,
56314,56314,1726,,,
9997,9997,633,,,
65483,65483,12,,,
10210,10210,1086,,,
10212,10212,1634,,,
26597,26597,624,,,
26598,26598,632,,,
50532,50532,1242,,,
10219,10219,249,,,
26605,26605,370,,,
177,177,1720,,,
1704,1704,1242,,,
26614,26614,729,,,
59386,59386,1557,,,
23551,23551,127,,,
43007,43007,887,,,
10241,10241,1158,,,
59398,59398,787,,,
59399,59399,788,,,
14580,14580,617,,,
43017,43017,1242,,,
20823,20823,1178,,,
14526,14526,791,,,
59408,59408,381,,,
10259,10259,264,,,
63627,63627,1091,,,
10261,10261,1292,,,
10262,10262,1285,,,
20825,20825,1526,,,
26649,26649,1359,,,
26651,26651,507,,,
4442,4442,1708,,,
26655,26655,832,,,
59424,59424,1735,,,
10274,10274,1779,,,
43043,43043,941,,,
64525,64525,1367,,,
59430,59430,1392,,,
9905,9905,174,,,
43052,43052,980,,,
37213,37213,1511,,,
26673,26673,1576,,,
43059,43059,921,,,
37214,37214,1512,,,
43062,43062,625,,,
26679,26679,1844,,,
59450,59450,1180,,,
43067,43067,322,,,
10300,10300,961,,,
39946,39946,1476,,,
43070,43070,1004,,,
26688,26688,1147,,,
26689,26689,876,,,
26691,26691,1806,,,
59462,59462,1209,,,
59465,59465,62,,,
43082,43082,171,,,
59468,59468,398,,,
26701,26701,1799,,,
26702,26702,1800,,,
10319,10319,1863,,,
10320,10320,1854,,,
43096,43096,800,,,
10330,10330,1215,,,
43099,43099,666,,,
59486,59486,502,,,
26719,26719,1496,,,
10336,10336,1326,,,
43106,43106,1695,,,
59492,59492,1813,,,
59493,59493,1773,,,
43111,43111,1568,,,
26728,26728,449,,,
48354,48354,267,,,
26731,26731,472,,,
43117,43117,233,,,
59502,59502,616,,,
18109,18109,24,,,
59504,59504,207,,,
1269,1269,1441,,,
39955,39955,282,,,
59511,59511,1751,,,
39956,39956,286,,,
59514,59514,1366,,,
26303,26303,949,,,
26748,26748,1604,,,
43135,43135,1814,,,
64883,64883,1138,,,
59523,59523,1158,,,
26758,26758,1173,,,
26759,26759,1841,,,
43144,43144,1073,,,
10379,10379,132,,,
59535,59535,534,,,
10384,10384,1055,,,
1051,1051,1441,,,
10390,10390,1782,,,
26775,26775,326,,,
26776,26776,327,,,
10393,10393,334,,,
26778,26778,85,,,
29039,29039,671,,,
59548,59548,497,,,
10398,10398,1620,,,
43170,43170,822,,,
10403,10403,121,,,
10404,10404,119,,,
42694,42694,1054,,,
43176,43176,729,,,
59564,59564,1840,,,
59565,59565,1388,,,
26798,26798,549,,,
59567,59567,1384,,,
10417,10417,708,,,
26802,26802,1108,,,
4467,4467,1724,,,
43189,43189,808,,,
10422,10422,656,,,
10423,10423,664,,,
43192,43192,1,,,
10429,10429,326,,,
59584,59584,32,,,
59588,59588,271,,,
26822,26822,1695,,,
50261,50261,641,,,
67276,67276,1822,,,
10442,10442,941,,,
26827,26827,1681,,,
43212,43212,1482,,,
10445,10445,1554,,,
26830,26830,1751,,,
42701,42701,6,,,
10448,10448,991,,,
20856,20856,341,,,
64547,64547,304,,,
31299,31299,1403,,,
59086,59086,987,,,
59606,59606,1028,,,
59608,59608,1087,,,
26841,26841,528,,,
26842,26842,935,,,
59612,59612,1543,,,
26845,26845,1850,,,
59614,59614,1536,,,
42704,42704,487,,,
59618,59618,1505,,,
5804,5804,203,,,
65743,65743,1262,,,
59624,59624,233,,,
58724,58724,1728,,,
10474,10474,200,,,
59627,59627,1695,,,
43244,43244,785,,,
59629,59629,267,,,
26862,26862,571,,,
26864,26864,1007,,,
59633,59633,485,,,
59634,59634,423,,,
42707,42707,213,,,
26869,26869,1234,,,
59638,59638,423,,,
26871,26871,525,,,
42708,42708,205,,,
26875,26875,1180,,,
26876,26876,1183,,,
43262,43262,466,,,
1749,1749,46,,,
10497,10497,314,,,
26883,26883,919,,,
43268,43268,602,,,
67286,67286,1317,,,
47805,47805,744,,,
59655,59655,1233,,,
10504,10504,1751,,,
10505,10505,787,,,
26890,26890,1370,,,
18135,18135,526,,,
10508,10508,1207,,,
59662,59662,143,,,
26895,26895,1226,,,
1752,1752,887,,,
53635,53635,1707,,,
10520,10520,1586,,,
10521,10521,431,,,
59674,59674,1695,,,
59675,59675,540,,,
43292,43292,111,,,
1754,1754,1216,,,
59679,59679,551,,,
47269,47269,543,,,
10530,10530,970,,,
42359,42359,265,,,
59684,59684,1821,,,
43305,43305,124,,,
43306,43306,125,,,
11745,11745,534,,,
43308,43308,382,,,
43309,43309,778,,,
43311,43311,558,,,
43313,43313,1295,,,
43314,43314,534,,,
59699,59699,267,,,
59702,59702,141,,,
26937,26937,1200,,,
67295,67295,1397,,,
59709,59709,1695,,,
26942,26942,766,,,
50912,50912,1286,,,
33631,33631,1100,,,
10564,10564,1158,,,
10568,10568,1669,,,
4492,4492,1720,,,
10545,10545,1394,,,
10573,10573,669,,,
10576,10576,1653,,,
